ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS	ALIGNMENT
436	28_snake	snake	PangKham	Pangkham	haɲ	haɲ	h a ɲ		730	22.672097	97.161167		3 7 4	AXN	HAN	14	14.H.C 14.A.V 14.N.c	2.0 1.5 0.8	haɲ	0	1438	- - h a ɲ
437	28_snake	snake	ManLoi	Man Loi	han	han	h a n		730	22.636019	97.139264		3 7 4	AXN	HAN	8	8.H.C 8.A.V 8.N.c	2.0 1.5 0.8	han	0	1438	- - h a n
438	28_snake	snake	MengDan	Meng Dan	hɔn	hɔn	h ɔ n	khan1274	730	24.296522	98.379886		3 7 4	AXN	HUN	9	9.H.C 9.U.V 9.N.c	2.0 1.5 0.8	hɔn	0	1438	- - h ɔ n
439	28_snake	snake	ChuDongGua	Chu Dong Gua	hɔɲ	hɔɲ	h ɔ ɲ		730	24.330889	98.393125		3 7 4	AXN	HUN	3	3.H.C 3.U.V 3.N.c	2.0 1.5 0.8	hɔɲ	0	1438	- - h ɔ ɲ
440	28_snake	snake	XiangZhaiTang	Xiang Zhai Tang	haɲ	haɲ	h a ɲ	ruma1248	730	24.323819	98.556639		3 7 4	AXN	HAN	16	16.H.C 16.A.V 16.N.c	2.0 1.5 0.8	haɲ	0	1438	- - h a ɲ
441	28_snake	snake	PongNuea	Pong Nuea	mahaɲ	mahaɲ	m a h a ɲ		730	20.321525	99.866817		4 7 3 7 4	AXBYN	MAHAN	15	15.M.C 15.A.V 15.H.C 15.A.V 15.N.c	2.0 1.5 1.75 1.3 0.8	mahaɲ	0	1438	m a h a ɲ
442	28_snake	snake	NyaungGone	Nyaung Gone	han	han	h a n		730	20.635025	96.545772		3 7 4	AXN	HAN	13	13.H.C 13.A.V 13.N.c	2.0 1.5 0.8	han	0	1438	- - h a n
443	28_snake	snake	NoeLae	Noe Lae	mahaɲ	mahaɲ	m a h a ɲ		730	19.941803	99.044742		4 7 3 7 4	AXBYN	MAHAN	12	12.M.C 12.A.V 12.H.C 12.A.V 12.N.c	2.0 1.5 1.75 1.3 0.8	mahaɲ	0	1438	m a h a ɲ
444	28_snake	snake	BanPaw	Ban Paw	mahăɲ	mahăɲ	m a h ă ɲ		730	21.311225	99.557550		4 7 3 7 4	AXBYN	MAHAN	1	1.M.C 1.A.V 1.H.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	mahăɲ	0	1438	m a h ă ɲ
445	28_snake	snake	ChaYeQing	Cha Ye Qing	han	han	h a n		730	24.305717	98.463661		3 7 4	AXN	HAN	2	2.H.C 2.A.V 2.N.c	2.0 1.5 0.8	han	0	1438	- - h a n
446	28_snake	snake	GuangKa	Guang Ka	han	han	h a n	ruma1248	730	24.065714	97.796281		3 7 4	AXN	HAN	4	4.H.C 4.A.V 4.N.c	2.0 1.5 0.8	han	0	1438	- - h a n
447	28_snake	snake	MangBang	Mang Bang	han	han	h a n	ruma1248	730	24.416392	98.399078		3 7 4	AXN	HAN	7	7.H.C 7.A.V 7.N.c	2.0 1.5 0.8	han	0	1438	- - h a n
448	28_snake	snake	NanSang	Nan Sang	han	han	h a n	ruma1248	730	24.019728	97.819736		3 7 4	AXN	HAN	11	11.H.C 11.A.V 11.N.c	2.0 1.5 0.8	han	0	1438	- - h a n
950	61_spit	spit	NamHsan	Namhsan	bɛɁ	bɛɁ	b ɛ ʔ		1440	22.965064	97.163239		1 7 1	AXN	PEH	10	10.P.C 10.E.V 10.H.c	2.0 1.5 0.8	bɛʔ	0	1455	b ɛ - ʔ
951	61_spit	spit	KhunHawt	Khun Hawt	baic	baic	b a i c		1440	22.965064	97.163239		1 7 7 1	AXYN	PAIC	6	6.P.C 6.A.V 6.I.V 6.C.c	2.0 1.5 1.3 0.8	baic	0	1455	b a i c
952	61_spit	spit	HtanHsan	Htan Hsan	baic	baic	b a i c		1440	22.675133	97.289942		1 7 7 1	AXYN	PAIC	5	5.P.C 5.A.V 5.I.V 5.C.c	2.0 1.5 1.3 0.8	baic	0	1455	b a i c
953	61_spit	spit	PangKham	Pangkham	paɁ	paɁ	p a ʔ		1440	22.672097	97.161167		1 7 1	AXN	PAH	14	14.P.C 14.A.V 14.H.c	2.0 1.5 0.8	paʔ	0	1455	p a - ʔ
954	61_spit	spit	ManLoi	Man Loi	paiɁ ɓaiɁ	paiɁ ɓaiɁ	p a i ʔ + ɓ a i ʔ		1440	22.636019	97.139264		1 7 7 1 9 1 7 7 1	AXYN_AXYN	PAIH_PAIH	8	8.P.C 8.A.V 8.I.V 8.H.c 8._._ 8.P.C 8.A.V 8.I.V 8.H.c	2.0 1.5 1.3 0.8 0.0 2.0 1.5 1.3 0.8	paiʔ+ɓaiʔ	0	1455 1456	p a i ʔ + ɓ a i ʔ
955	61_spit	spit	MengDan	Meng Dan	peʔ	peʔ	p e ʔ	khan1274	1440	24.296522	98.379886		1 7 1	AXN	PEH	9	9.P.C 9.E.V 9.H.c	2.0 1.5 0.8	peʔ	0	1455	p e - ʔ
956	61_spit	spit	ChuDongGua	Chu Dong Gua	bɛ?	bɛ?	b ɛ ʔ		1440	24.330889	98.393125		1 7 1	AXN	PEH	3	3.P.C 3.E.V 3.H.c	2.0 1.5 0.8	bɛʔ	0	1455	b ɛ - ʔ
957	61_spit	spit	XiangZhaiTang	Xiang Zhai Tang	pec	pec	p e c	ruma1248	1440	24.323819	98.556639		1 7 1	AXN	PEC	16	16.P.C 16.E.V 16.C.c	2.0 1.5 0.8	pec	0	1455	p e - c
958	61_spit	spit	PongNuea	Pong Nuea	paic	paic	p a i c		1440	20.321525	99.866817		1 7 7 1	AXYN	PAIC	15	15.P.C 15.A.V 15.I.V 15.C.c	2.0 1.5 1.3 0.8	paic	0	1455	p a i c
959	61_spit	spit	NyaungGone	Nyaung Gone	păt	păt	p ă t		1440	20.635025	96.545772		1 7 1	AXN	PAT	13	13.P.C 13.A.V 13.T.c	2.0 1.5 0.8	păt	0	1455	p ă - t
960	61_spit	spit	NoeLae	Noe Lae	păc	păc	p ă c		1440	19.941803	99.044742		1 7 1	AXN	PAC	12	12.P.C 12.A.V 12.C.c	2.0 1.5 0.8	păc	0	1455	p ă - c
961	61_spit	spit	BanPaw	Ban Paw	păt	păt	p ă t		1440	21.311225	99.557550		1 7 1	AXN	PAT	1	1.P.C 1.A.V 1.T.c	2.0 1.5 0.8	păt	0	1455	p ă - t
962	61_spit	spit	ChaYeQing	Cha Ye Qing	bat	bat	b a t		1440	24.305717	98.463661		1 7 1	AXN	PAT	2	2.P.C 2.A.V 2.T.c	2.0 1.5 0.8	bat	0	1455	b a - t
963	61_spit	spit	GuangKa	Guang Ka	bat	bat	b a t	ruma1248	1440	24.065714	97.796281		1 7 1	AXN	PAT	4	4.P.C 4.A.V 4.T.c	2.0 1.5 0.8	bat	1	1455	b a - t
964	61_spit	spit	MangBang	Mang Bang	bat	bat	b a t	ruma1248	1440	24.416392	98.399078		1 7 1	AXN	PAT	7	7.P.C 7.A.V 7.T.c	2.0 1.5 0.8	bat	0	1455	b a - t
965	61_spit	spit	NanSang	Nan Sang	bat	bat	b a t	ruma1248	1440	24.019728	97.819736		1 7 1	AXN	PAT	11	11.P.C 11.A.V 11.T.c	2.0 1.5 0.8	bat	1	1455	b a - t
1093	70_stand	stand	NamHsan	Namhsan	ʥәŋ	ʥәŋ	dʑ ə ŋ		1442	22.965064	97.163239		2 7 4	AXN	CEN	10	10.C.C 10.E.V 10.N.c	2.0 1.5 0.8	dʑəŋ	1	1473	dʑ ə ŋ
1094	70_stand	stand	KhunHawt	Khun Hawt	ʥaŋ	ʥaŋ	dʑ a ŋ		1442	22.965064	97.163239		2 7 4	AXN	CAN	6	6.C.C 6.A.V 6.N.c	2.0 1.5 0.8	dʑaŋ	0	1473	dʑ a ŋ
1095	70_stand	stand	HtanHsan	Htan Hsan	ʥaŋ	ʥaŋ	dʑ a ŋ		1442	22.675133	97.289942		2 7 4	AXN	CAN	5	5.C.C 5.A.V 5.N.c	2.0 1.5 0.8	dʑaŋ	0	1473	dʑ a ŋ
1096	70_stand	stand	PangKham	Pangkham	ʨaŋ	ʨaŋ	tɕ a ŋ		1442	22.672097	97.161167		2 7 4	AXN	CAN	14	14.C.C 14.A.V 14.N.c	2.0 1.5 0.8	tɕaŋ	0	1473	tɕ a ŋ
1097	70_stand	stand	ManLoi	Man Loi	ʨaŋ	ʨaŋ	tɕ a ŋ		1442	22.636019	97.139264		2 7 4	AXN	CAN	8	8.C.C 8.A.V 8.N.c	2.0 1.5 0.8	tɕaŋ	0	1473	tɕ a ŋ
1098	70_stand	stand	MengDan	Meng Dan	ʨaŋ	ʨaŋ	tɕ a ŋ	khan1274	1442	24.296522	98.379886		2 7 4	AXN	CAN	9	9.C.C 9.A.V 9.N.c	2.0 1.5 0.8	tɕaŋ	0	1473	tɕ a ŋ
1099	70_stand	stand	ChuDongGua	Chu Dong Gua	ʥaŋ	ʥaŋ	dʑ a ŋ		1442	24.330889	98.393125		2 7 4	AXN	CAN	3	3.C.C 3.A.V 3.N.c	2.0 1.5 0.8	dʑaŋ	0	1473	dʑ a ŋ
1100	70_stand	stand	XiangZhaiTang	Xiang Zhai Tang	ʨɔŋ	ʨɔŋ	tɕ ɔ ŋ	ruma1248	1442	24.323819	98.556639		2 7 4	AXN	CUN	16	16.C.C 16.U.V 16.N.c	2.0 1.5 0.8	tɕɔŋ	0	1473	tɕ ɔ ŋ
1101	70_stand	stand	PongNuea	Pong Nuea	ʨɔŋ	ʨɔŋ	tɕ ɔ ŋ		1442	20.321525	99.866817		2 7 4	AXN	CUN	15	15.C.C 15.U.V 15.N.c	2.0 1.5 0.8	tɕɔŋ	0	1473	tɕ ɔ ŋ
1102	70_stand	stand	NyaungGone	Nyaung Gone	cɔk	cɔk	c ɔ k		1442	20.635025	96.545772		1 7 1	AXN	CUK	13	13.C.C 13.U.V 13.K.c	2.0 1.5 0.8	cɔk	0	1473	c ɔ k
1103	70_stand	stand	NoeLae	Noe Lae	cɔŋ	cɔŋ	c ɔ ŋ		1442	19.941803	99.044742		1 7 4	AXN	CUN	12	12.C.C 12.U.V 12.N.c	2.0 1.5 0.8	cɔŋ	0	1473	c ɔ ŋ
1104	70_stand	stand	BanPaw	Ban Paw	cɔŋ	cɔŋ	c ɔ ŋ		1442	21.311225	99.557550		1 7 4	AXN	CUN	1	1.C.C 1.U.V 1.N.c	2.0 1.5 0.8	cɔŋ	0	1473	c ɔ ŋ
1105	70_stand	stand	ChaYeQing	Cha Ye Qing	ʥaŋ	ʥaŋ	dʑ a ŋ		1442	24.305717	98.463661		2 7 4	AXN	CAN	2	2.C.C 2.A.V 2.N.c	2.0 1.5 0.8	dʑaŋ	0	1473	dʑ a ŋ
1106	70_stand	stand	GuangKa	Guang Ka	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1442	24.065714	97.796281		2 7 4	AXN	CUN	4	4.C.C 4.U.V 4.N.c	2.0 1.5 0.8	dʑɔŋ	0	1473	dʑ ɔ ŋ
1107	70_stand	stand	MangBang	Mang Bang	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1442	24.416392	98.399078		2 7 4	AXN	CUN	7	7.C.C 7.U.V 7.N.c	2.0 1.5 0.8	dʑɔŋ	0	1473	dʑ ɔ ŋ
1108	70_stand	stand	NanSang	Nan Sang	ʥɔŋ	ʥɔŋ	dʑ ɔ ŋ	ruma1248	1442	24.019728	97.819736		2 7 4	AXN	CUN	11	11.C.C 11.U.V 11.N.c	2.0 1.5 0.8	dʑɔŋ	0	1473	dʑ ɔ ŋ
33	3_star	star	NamHsan	Namhsan	samɛŋ	samɛŋ	s a m ɛ ŋ		1430	22.965064	97.163239		3 7 4 7 4	AXBYN	SAMEN	10	10.S.C 10.A.V 10.M.C 10.E.V 10.N.c	2.0 1.5 1.75 1.3 0.8	samɛŋ	0	1490	s a m ɛ ŋ
34	3_star	star	KhunHawt	Khun Hawt	sәmeɲ	sәmeɲ	s ə m e ɲ		1430	22.965064	97.163239		3 7 4 7 4	AXBYN	SEMEN	6	6.S.C 6.E.V 6.M.C 6.E.V 6.N.c	2.0 1.5 1.75 1.3 0.8	səmeɲ	0	1490	s ə m e ɲ
35	3_star	star	HtanHsan	Htan Hsan	sameɲ	sameɲ	s a m e ɲ		1430	22.675133	97.289942		3 7 4 7 4	AXBYN	SAMEN	5	5.S.C 5.A.V 5.M.C 5.E.V 5.N.c	2.0 1.5 1.75 1.3 0.8	sameɲ	0	1490	s a m e ɲ
36	3_star	star	PangKham	Pangkham	plaːŋ	plaːŋ	p l aː ŋ		1430	22.672097	97.161167		1 5 7 4	ACXN	PLAN	14	14.P.C 14.L.C 14.A.V 14.N.c	2.0 1.5 1.5 0.8	plaːŋ	0	1492	p l aː ŋ
37	3_star	star	ManLoi	Man Loi	plaːŋ	plaːŋ	p l aː ŋ		1430	22.636019	97.139264		1 5 7 4	ACXN	PLAN	8	8.P.C 8.L.C 8.A.V 8.N.c	2.0 1.5 1.5 0.8	plaːŋ	0	1492	p l aː ŋ
38	3_star	star	MengDan	Meng Dan	kəman	kəman	k ə m a n	khan1274	1430	24.296522	98.379886		1 7 4 7 4	AXBYN	KEMAN	9	9.K.C 9.E.V 9.M.C 9.A.V 9.N.c	2.0 1.5 1.75 1.3 0.8	kəman	0	1490	k ə m a n
39	3_star	star	ChuDongGua	Chu Dong Gua	səmaɲ	səmaɲ	s ə m a ɲ		1430	24.330889	98.393125		3 7 4 7 4	AXBYN	SEMAN	3	3.S.C 3.E.V 3.M.C 3.A.V 3.N.c	2.0 1.5 1.75 1.3 0.8	səmaɲ	0	1490	s ə m a ɲ
40	3_star	star	XiangZhaiTang	Xiang Zhai Tang	samɛɲ	samɛɲ	s a m ɛ ɲ	ruma1248	1430	24.323819	98.556639		3 7 4 7 4	AXBYN	SAMEN	16	16.S.C 16.A.V 16.M.C 16.E.V 16.N.c	2.0 1.5 1.75 1.3 0.8	samɛɲ	0	1490	s a m ɛ ɲ
41	3_star	star	PongNuea	Pong Nuea	samaɲ	samaɲ	s a m a ɲ		1430	20.321525	99.866817		3 7 4 7 4	AXBYN	SAMAN	15	15.S.C 15.A.V 15.M.C 15.A.V 15.N.c	2.0 1.5 1.75 1.3 0.8	samaɲ	0	1490	s a m a ɲ
42	3_star	star	NyaungGone	Nyaung Gone	samăn	samăn	s a m ă n		1430	20.635025	96.545772		3 7 4 7 4	AXBYN	SAMAN	13	13.S.C 13.A.V 13.M.C 13.A.V 13.N.c	2.0 1.5 1.75 1.3 0.8	samăn	0	1490	s a m ă n
43	3_star	star	NoeLae	Noe Lae	samăɲ	samăɲ	s a m ă ɲ		1430	19.941803	99.044742		3 7 4 7 4	AXBYN	SAMAN	12	12.S.C 12.A.V 12.M.C 12.A.V 12.N.c	2.0 1.5 1.75 1.3 0.8	samăɲ	0	1490	s a m ă ɲ
44	3_star	star	BanPaw	Ban Paw	samăn	samăn	s a m ă n		1430	21.311225	99.557550		3 7 4 7 4	AXBYN	SAMAN	1	1.S.C 1.A.V 1.M.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	samăn	0	1490	s a m ă n
45	3_star	star	ChaYeQing	Cha Ye Qing	khaman	khaman	kʰ a m a n		1430	24.305717	98.463661		1 7 4 7 4	AXBYN	KAMAN	2	2.K.C 2.A.V 2.M.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	kʰaman	0	1490	kʰ a m a n
46	3_star	star	GuangKa	Guang Ka	laːw	laːw	l aː w	ruma1248	1430	24.065714	97.796281		5 7 6	AXN	LAW	4	4.L.C 4.A.V 4.W.c	2.0 1.5 0.8	laːw	0	1491	l aː w
47	3_star	star	MangBang	Mang Bang	laːw	laːw	l aː w	ruma1248	1430	24.416392	98.399078		5 7 6	AXN	LAW	7	7.L.C 7.A.V 7.W.c	2.0 1.5 0.8	laːw	0	1491	l aː w
48	3_star	star	NanSang	Nan Sang	laːw	laːw	l aː w	ruma1248	1430	24.019728	97.819736		5 7 6	AXN	LAW	11	11.L.C 11.A.V 11.W.c	2.0 1.5 0.8	laːw	0	1491	l aː w
161	11_stone	stone	NamHsan	Namhsan	moː	moː	m oː		1762	22.965064	97.163239		4 7	AX	MU	10	10.M.C 10.U.V	2.0 1.5	moː	0	1507	m oː -
162	11_stone	stone	KhunHawt	Khun Hawt	moːw	moːw	m oː w		1762	22.965064	97.163239		4 7 6	AXN	MUW	6	6.M.C 6.U.V 6.W.c	2.0 1.5 0.8	moːw	0	1507	m oː w
163	11_stone	stone	HtanHsan	Htan Hsan	moːw	moːw	m oː w		1762	22.675133	97.289942		4 7 6	AXN	MUW	5	5.M.C 5.U.V 5.W.c	2.0 1.5 0.8	moːw	0	1507	m oː w
164	11_stone	stone	PangKham	Pangkham	maːw	maːw	m aː w		1762	22.672097	97.161167		4 7 6	AXN	MAW	14	14.M.C 14.A.V 14.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
165	11_stone	stone	ManLoi	Man Loi	maːw	maːw	m aː w		1762	22.636019	97.139264		4 7 6	AXN	MAW	8	8.M.C 8.A.V 8.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
166	11_stone	stone	MengDan	Meng Dan	mɛːw	mɛːw	m ɛː w	khan1274	1762	24.296522	98.379886		4 7 6	AXN	MEW	9	9.M.C 9.E.V 9.W.c	2.0 1.5 0.8	mɛːw	0	1507	m ɛː w
167	11_stone	stone	ChuDongGua	Chu Dong Gua	maːw	maːw	m aː w		1762	24.330889	98.393125		4 7 6	AXN	MAW	3	3.M.C 3.A.V 3.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
168	11_stone	stone	XiangZhaiTang	Xiang Zhai Tang	maːw	maːw	m aː w	ruma1248	1762	24.323819	98.556639		4 7 6	AXN	MAW	16	16.M.C 16.A.V 16.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
169	11_stone	stone	PongNuea	Pong Nuea	maːw	maːw	m aː w		1762	20.321525	99.866817		4 7 6	AXN	MAW	15	15.M.C 15.A.V 15.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
170	11_stone	stone	NyaungGone	Nyaung Gone	maw	maw	m a w		1762	20.635025	96.545772		4 7 6	AXN	MAW	13	13.M.C 13.A.V 13.W.c	2.0 1.5 0.8	maw	0	1507	m a w
171	11_stone	stone	NoeLae	Noe Lae	maw	maw	m a w		1762	19.941803	99.044742		4 7 6	AXN	MAW	12	12.M.C 12.A.V 12.W.c	2.0 1.5 0.8	maw	0	1507	m a w
172	11_stone	stone	BanPaw	Ban Paw	maw	maw	m a w		1762	21.311225	99.557550		4 7 6	AXN	MAW	1	1.M.C 1.A.V 1.W.c	2.0 1.5 0.8	maw	0	1507	m a w
173	11_stone	stone	ChaYeQing	Cha Ye Qing	maːw	maːw	m aː w		1762	24.305717	98.463661		4 7 6	AXN	MAW	2	2.M.C 2.A.V 2.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
174	11_stone	stone	GuangKa	Guang Ka	maːw	maːw	m aː w	ruma1248	1762	24.065714	97.796281		4 7 6	AXN	MAW	4	4.M.C 4.A.V 4.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
175	11_stone	stone	MangBang	Mang Bang	maːw	maːw	m aː w	ruma1248	1762	24.416392	98.399078		4 7 6	AXN	MAW	7	7.M.C 7.A.V 7.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
176	11_stone	stone	NanSang	Nan Sang	maːw	maːw	m aː w	ruma1248	1762	24.019728	97.819736		4 7 6	AXN	MAW	11	11.M.C 11.A.V 11.W.c	2.0 1.5 0.8	maːw	0	1507	m aː w
1	1_sun	sun	NamHsan	Namhsan	saŋiː	saŋiː	s a ŋ iː		1343	22.965064	97.163239		3 7 4 7	AXBZ	SANI	10	10.S.C 10.A.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	saŋiː	0	1524	s a ŋ iː -
2	1_sun	sun	KhunHawt	Khun Hawt	saŋiː	saŋiː	s a ŋ iː		1343	22.965064	97.163239		3 7 4 7	AXBZ	SANI	6	6.S.C 6.A.V 6.N.C 6.I.V	2.0 1.5 1.75 0.8	saŋiː	0	1524	s a ŋ iː -
3	1_sun	sun	HtanHsan	Htan Hsan	saŋiː	saŋiː	s a ŋ iː		1343	22.675133	97.289942		3 7 4 7	AXBZ	SANI	5	5.S.C 5.A.V 5.N.C 5.I.V	2.0 1.5 1.75 0.8	saŋiː	0	1524	s a ŋ iː -
4	1_sun	sun	PangKham	Pangkham	saŋaj	saŋaj	s a ŋ a j		1343	22.672097	97.161167		3 7 4 7 6	AXBYN	SANAJ	14	14.S.C 14.A.V 14.N.C 14.A.V 14.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
5	1_sun	sun	ManLoi	Man Loi	saŋaj	saŋaj	s a ŋ a j		1343	22.636019	97.139264		3 7 4 7 6	AXBYN	SANAJ	8	8.S.C 8.A.V 8.N.C 8.A.V 8.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
6	1_sun	sun	MengDan	Meng Dan	ŋəj	ŋəj	ŋ ə j	khan1274	1343	24.296522	98.379886		4 7 6	AXN	NEJ	9	9.N.C 9.E.V 9.J.c	2.0 1.5 0.8	ŋəj	0	1524	- - ŋ ə j
7	1_sun	sun	ChuDongGua	Chu Dong Gua	səŋɔj	səŋɔj	s ə ŋ ɔ j		1343	24.330889	98.393125		3 7 4 7 6	AXBYN	SENUJ	3	3.S.C 3.E.V 3.N.C 3.U.V 3.J.c	2.0 1.5 1.75 1.3 0.8	səŋɔj	0	1524	s ə ŋ ɔ j
8	1_sun	sun	XiangZhaiTang	Xiang Zhai Tang	saŋɛː	saŋɛː	s a ŋ ɛː	ruma1248	1343	24.323819	98.556639		3 7 4 7	AXBZ	SANE	16	16.S.C 16.A.V 16.N.C 16.E.V	2.0 1.5 1.75 0.8	saŋɛː	0	1524	s a ŋ ɛː -
9	1_sun	sun	PongNuea	Pong Nuea	saŋɛj	saŋɛj	s a ŋ ɛ j		1343	20.321525	99.866817		3 7 4 7 6	AXBYN	SANEJ	15	15.S.C 15.A.V 15.N.C 15.E.V 15.J.c	2.0 1.5 1.75 1.3 0.8	saŋɛj	0	1524	s a ŋ ɛ j
10	1_sun	sun	NyaungGone	Nyaung Gone	saŋɛ	saŋɛ	s a ŋ ɛ		1343	20.635025	96.545772		3 7 4 7	AXBZ	SANE	13	13.S.C 13.A.V 13.N.C 13.E.V	2.0 1.5 1.75 0.8	saŋɛ	0	1524	s a ŋ ɛ -
11	1_sun	sun	NoeLae	Noe Lae	saŋɛ	saŋɛ	s a ŋ ɛ		1343	19.941803	99.044742		3 7 4 7	AXBZ	SANE	12	12.S.C 12.A.V 12.N.C 12.E.V	2.0 1.5 1.75 0.8	saŋɛ	0	1524	s a ŋ ɛ -
12	1_sun	sun	BanPaw	Ban Paw	saŋɛ	saŋɛ	s a ŋ ɛ		1343	21.311225	99.557550		3 7 4 7	AXBZ	SANE	1	1.S.C 1.A.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	saŋɛ	0	1524	s a ŋ ɛ -
13	1_sun	sun	ChaYeQing	Cha Ye Qing	khaŋaj	khaŋaj	kʰ a ŋ a j		1343	24.305717	98.463661		1 7 4 7 6	AXBYN	KANAJ	2	2.K.C 2.A.V 2.N.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 0.8	kʰaŋaj	0	1524	kʰ a ŋ a j
14	1_sun	sun	GuangKa	Guang Ka	saŋaj	saŋaj	s a ŋ a j	ruma1248	1343	24.065714	97.796281		3 7 4 7 6	AXBYN	SANAJ	4	4.S.C 4.A.V 4.N.C 4.A.V 4.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
15	1_sun	sun	MangBang	Mang Bang	saŋaj	saŋaj	s a ŋ a j	ruma1248	1343	24.416392	98.399078		3 7 4 7 6	AXBYN	SANAJ	7	7.S.C 7.A.V 7.N.C 7.A.V 7.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
16	1_sun	sun	NanSang	Nan Sang	saŋaj	saŋaj	s a ŋ a j	ruma1248	1343	24.019728	97.819736		3 7 4 7 6	AXBYN	SANAJ	11	11.S.C 11.A.V 11.N.C 11.A.V 11.J.c	2.0 1.5 1.75 1.3 0.8	saŋaj	0	1524	s a ŋ a j
353	23_tail	tail	NamHsan	Namhsan	saɗaː	saɗaː	s a ɗ aː		1220	22.965064	97.163239		3 7 1 7	AXBZ	SATA	10	10.S.C 10.A.V 10.T.C 10.A.V	2.0 1.5 1.75 0.8	saɗaː	0	1541	s a ɗ aː -
354	23_tail	tail	KhunHawt	Khun Hawt	saɗaː	saɗaː	s a ɗ aː		1220	22.965064	97.163239		3 7 1 7	AXBZ	SATA	6	6.S.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.75 0.8	saɗaː	0	1541	s a ɗ aː -
355	23_tail	tail	HtanHsan	Htan Hsan	saɗaː	saɗaː	s a ɗ aː		1220	22.675133	97.289942		3 7 1 7	AXBZ	SATA	5	5.S.C 5.A.V 5.T.C 5.A.V	2.0 1.5 1.75 0.8	saɗaː	0	1541	s a ɗ aː -
356	23_tail	tail	PangKham	Pangkham	saɗaː	saɗaː	s a ɗ aː		1220	22.672097	97.161167		3 7 1 7	AXBZ	SATA	14	14.S.C 14.A.V 14.T.C 14.A.V	2.0 1.5 1.75 0.8	saɗaː	0	1541	s a ɗ aː -
357	23_tail	tail	ManLoi	Man Loi	saɗɛː	saɗɛː	s a ɗ ɛː		1220	22.636019	97.139264		3 7 1 7	AXBZ	SATE	8	8.S.C 8.A.V 8.T.C 8.E.V	2.0 1.5 1.75 0.8	saɗɛː	0	1541	s a ɗ ɛː -
358	23_tail	tail	MengDan	Meng Dan	kəɗɛː	kəɗɛː	k ə ɗ ɛː	khan1274	1220	24.296522	98.379886		1 7 1 7	AXBZ	KETE	9	9.K.C 9.E.V 9.T.C 9.E.V	2.0 1.5 1.75 0.8	kəɗɛː	0	1541	k ə ɗ ɛː -
359	23_tail	tail	ChuDongGua	Chu Dong Gua	sadaː	sadaː	s a d aː		1220	24.330889	98.393125		3 7 1 7	AXBZ	SATA	3	3.S.C 3.A.V 3.T.C 3.A.V	2.0 1.5 1.75 0.8	sadaː	0	1541	s a d aː -
360	23_tail	tail	XiangZhaiTang	Xiang Zhai Tang	sədaː	sədaː	s ə d aː	ruma1248	1220	24.323819	98.556639		3 7 1 7	AXBZ	SETA	16	16.S.C 16.E.V 16.T.C 16.A.V	2.0 1.5 1.75 0.8	sədaː	0	1541	s ə d aː -
361	23_tail	tail	PongNuea	Pong Nuea	sadɛa	sadɛa	s a d ɛ a		1220	20.321525	99.866817		3 7 1 7 7	AXBYZ	SATEA	15	15.S.C 15.A.V 15.T.C 15.E.V 15.A.V	2.0 1.5 1.75 1.3 0.8	sadɛa	0	1541	s a d ɛ a
362	23_tail	tail	NyaungGone	Nyaung Gone	sada	sada	s a d a		1220	20.635025	96.545772		3 7 1 7	AXBZ	SATA	13	13.S.C 13.A.V 13.T.C 13.A.V	2.0 1.5 1.75 0.8	sada	0	1541	s a d a -
363	23_tail	tail	NoeLae	Noe Lae	sada	sada	s a d a		1220	19.941803	99.044742		3 7 1 7	AXBZ	SATA	12	12.S.C 12.A.V 12.T.C 12.A.V	2.0 1.5 1.75 0.8	sada	0	1541	s a d a -
